Price,sqft,bedrooms,bathrooms,lot_size,area,area_n
427875,2990,6,3,17898,Suburbs,3
382377,3033,2,1.5,17414,Downtown,2
329890,2918,4,1.5,21797,Uptown,1
366211,2999,6,3.5,14101,Uptown,1
434261,2867,3,3.5,20896,Downtown,2
349675,2925,1,4,10152,Uptown,1
417713,3016,3,3.5,11786,Downtown,2
362529,2888,4,1,7654,Downtown,2
407573,2855,4,2.5,9221,Downtown,2
429910,3396,4,1.5,17763,Downtown,2
470551,3067,6,3.5,20249,Downtown,2
403948,2936,3,2.5,12671,Downtown,2
373721,2887,6,1.5,12403,Suburbs,3
416539,2824,7,2,13836,Suburbs,3
391996,2982,2,2.5,13271,Downtown,2
400986,2929,6,1.5,15832,Downtown,2
444592,3088,7,1.5,17705,Downtown,2
455474,3109,5,3.5,13804,Downtown,2
385180,2985,7,3,13944,Uptown,1
436869,3015,5,3,12807,Suburbs,3
334156,2818,1,1,12811,Downtown,2
448320,3137,7,3,7459,Suburbs,3
480135,3060,3,4,24002,Downtown,2
417168,3050,6,2,16317,Suburbs,3
375029,3016,2,1.5,15615,Downtown,2
442063,3093,3,3.5,14293,Downtown,2
405216,3090,2,2,21786,Downtown,2
419725,3135,5,2,19227,Suburbs,3
341958,2963,3,2.5,15802,Uptown,1
333514,2892,2,3,14052,Uptown,1
436982,2922,5,3,19021,Suburbs,3
368679,3091,2,2,13275,Suburbs,3
381069,3160,4,3,16967,Uptown,1
396477,2888,5,2,6917,Downtown,2
446723,3074,4,3.5,15239,Downtown,2
368507,3007,4,4,13986,Uptown,1
396954,3013,1,2.5,20659,Downtown,2
431024,2941,4,3,14375,Downtown,2
433827,3099,5,3,16731,Downtown,2
410697,3058,2,3,16297,Downtown,2
398359,2972,4,4,22320,Uptown,1
447525,2939,3,3.5,17464,Downtown,2
402082,3062,4,2.5,12781,Suburbs,3
409041,3051,5,2.5,15849,Suburbs,3
349602,2960,4,1,8729,Suburbs,3
392361,2954,4,3.5,9252,Suburbs,3
438301,3166,2,3.5,15926,Downtown,2
428311,2877,5,3.5,20283,Suburbs,3
345077,3053,5,2,14975,Uptown,1
353674,2905,3,2.5,20428,Uptown,1
440359,2900,5,2.5,23043,Downtown,2
436432,3059,3,3.5,15773,Downtown,2
400054,2897,5,1.5,17895,Downtown,2
452595,3021,6,3.5,16320,Downtown,2
312028,2869,6,1,8122,Uptown,1
412294,3106,3,2.5,12277,Downtown,2
338035,2847,3,2.5,16895,Uptown,1
405803,3234,3,1,16751,Downtown,2
420160,2937,4,3.5,8811,Downtown,2
372311,3051,4,1.5,14335,Suburbs,3
421055,3029,1,4,17980,Downtown,2
367085,2971,3,1,12147,Downtown,2
376233,2804,7,1,13976,Suburbs,3
397619,2924,6,1,18088,Downtown,2
471670,3007,7,3,19021,Downtown,2
388819,2773,2,2.5,15429,Downtown,2
316357,3043,2,3,13242,Uptown,1
381065,2896,4,2,10536,Suburbs,3
441389,3016,6,2.5,14002,Downtown,2
392281,3150,2,1.5,11392,Downtown,2
414670,3074,4,1.5,13624,Downtown,2
472818,3006,5,4,15841,Downtown,2
426303,2960,4,3.5,15264,Downtown,2
413973,3188,5,3,14762,Suburbs,3
474556,2902,7,3.5,15002,Downtown,2
397040,3165,2,1.5,21546,Downtown,2
388717,2890,6,1,12919,Downtown,2
345173,3112,4,1,18792,Uptown,1
404792,2953,4,3.5,11110,Suburbs,3
321357,2859,3,2,16251,Uptown,1
377283,2885,2,2.5,9383,Downtown,2
412990,2903,4,3.5,20494,Suburbs,3
416387,3058,2,2.5,10408,Downtown,2
391817,3038,7,3,14296,Uptown,1
350627,3049,2,1.5,17742,Suburbs,3
370234,2941,4,1,16609,Suburbs,3
338001,3068,4,2.5,12446,Uptown,1
332209,3105,3,1.5,21285,Uptown,1
429389,2935,3,3,15585,Downtown,2
434852,3064,2,3.5,18450,Downtown,2
391638,2888,5,2.5,16911,Suburbs,3
409783,3157,7,1,19995,Downtown,2
327903,3145,3,1.5,15565,Uptown,1
414815,3001,5,1,20648,Downtown,2
332030,2904,3,2,17867,Uptown,1
445704,3061,6,3,13628,Downtown,2
399920,2914,5,1.5,10226,Downtown,2
399695,2916,7,3,25236,Uptown,1
444431,3052,6,2.5,13003,Downtown,2
443456,3142,6,2,13691,Downtown,2
456887,3081,6,2.5,16689,Downtown,2
368638,3080,2,1.5,10319,Suburbs,3
461648,2979,6,3.5,19056,Downtown,2
371920,3053,4,2.5,19272,Uptown,1
363491,3147,3,1,12799,Suburbs,3
394038,2955,3,3,15108,Suburbs,3
333143,3165,2,1.5,21107,Uptown,1
407949,2928,2,2.5,19857,Downtown,2
382244,2993,5,1.5,7364,Downtown,2
367320,2992,1,2,14686,Downtown,2
399716,3061,1,3,14049,Suburbs,3
377116,3092,4,1,11108,Downtown,2
301210,2954,2,2,9512,Uptown,1
403997,3019,2,2.5,15027,Downtown,2
329892,3067,2,3,13697,Uptown,1
384185,2718,5,2.5,15852,Suburbs,3
450506,2939,6,2.5,20595,Downtown,2
416797,3028,4,2,18896,Downtown,2
426624,2999,3,3,13732,Downtown,2
399746,2929,4,3.5,7509,Suburbs,3
463194,2987,7,2.5,19659,Downtown,2
362999,2876,3,2,16244,Suburbs,3
311569,2983,5,2,8103,Uptown,1
395509,2959,2,2,16863,Downtown,2
399244,2982,6,2,9269,Suburbs,3
363135,2880,3,1,16310,Downtown,2
425827,3196,1,3.5,18095,Suburbs,3
438684,2955,6,2.5,12915,Downtown,2
497042,2961,7,4,17022,Downtown,2
466196,3165,6,3,16737,Downtown,2
370927,3017,4,2,18384,Suburbs,3
424160,2987,4,3.5,11594,Downtown,2
427280,2758,4,4,21789,Suburbs,3
360859,2932,5,3,11406,Uptown,1
431724,3134,5,3.5,10070,Downtown,2
282688,2996,2,2,13694,Uptown,1
407334,3094,4,2,8577,Downtown,2
407875,3136,7,1.5,14708,Suburbs,3
411344,2840,4,3,16668,Downtown,2
413322,3012,4,2.5,12273,Downtown,2
438196,2948,3,3.5,18019,Downtown,2
377598,2823,6,4,19994,Uptown,1
357261,2961,4,4,13492,Uptown,1
306938,2971,2,1,18321,Uptown,1
360436,2954,4,3,17439,Uptown,1
340175,2856,5,1.5,18151,Uptown,1
439885,3138,5,2.5,22369,Downtown,2
385025,3135,6,3,12420,Uptown,1
432931,2904,3,3.5,15378,Downtown,2
453705,3091,6,2.5,11044,Downtown,2
394042,2957,1,4,16412,Suburbs,3
322104,2850,2,3.5,10246,Uptown,1
372534,3132,2,1.5,14994,Downtown,2
449974,3094,5,3.5,21118,Downtown,2
328392,2975,4,2,8960,Uptown,1
420859,2790,6,2,16297,Downtown,2
417024,3109,6,1.5,11154,Downtown,2
384437,3032,3,2,16638,Suburbs,3
382570,2830,2,2.5,17407,Downtown,2
411881,3057,7,2,19518,Suburbs,3
385712,2998,3,2.5,16859,Suburbs,3
432267,3069,4,3,18130,Downtown,2
387011,2864,6,3.5,24097,Uptown,1
441793,2935,6,3,12515,Downtown,2
399235,3079,4,2.5,16320,Suburbs,3
338073,2882,5,2.5,18211,Uptown,1
318195,2991,5,2,8572,Uptown,1
393362,3024,5,3,8698,Suburbs,3
417386,3013,6,3,11848,Suburbs,3
393980,3022,2,2.5,18870,Suburbs,3
416365,3137,2,4,16215,Suburbs,3
394854,3028,4,1.5,19255,Suburbs,3
402292,3046,2,3,12440,Downtown,2
354332,2933,6,2,19866,Uptown,1
402305,2936,4,2,15326,Downtown,2
357796,2844,5,3.5,10799,Uptown,1
377448,3023,2,3,12807,Suburbs,3
436301,3191,7,1.5,13290,Downtown,2
393318,3056,4,3,21020,Uptown,1
398301,3001,6,1,14151,Downtown,2
421000,2957,3,3,21915,Downtown,2
361253,2967,7,3,15444,Uptown,1
418496,2993,2,3,8954,Downtown,2
331363,2915,3,3,14199,Uptown,1
405687,3058,3,3,12329,Downtown,2
438608,3221,4,3.5,6783,Downtown,2
443747,3179,3,3,21630,Downtown,2
307293,2852,3,1.5,25804,Uptown,1
441313,2956,6,2,8967,Downtown,2
401352,2880,4,3,14153,Suburbs,3
412667,3111,5,2,11512,Suburbs,3
372407,2926,5,1,13469,Suburbs,3
381112,2932,1,1.5,16571,Downtown,2
306902,2961,2,1,18763,Uptown,1
441273,2947,6,2,16081,Downtown,2
408021,2947,5,1,21070,Downtown,2
342811,3166,2,3.5,11731,Uptown,1
401153,2941,4,1,19314,Downtown,2
393467,3052,4,1,12368,Downtown,2
455620,3109,6,2.5,12959,Downtown,2
399339,3110,6,1.5,14822,Suburbs,3
419568,3008,5,3,8642,Downtown,2
478596,3037,4,3.5,24142,Downtown,2
345078,2921,1,1.5,15010,Suburbs,3
383653,3070,4,3,3989,Suburbs,3
347720,2959,1,1,10176,Downtown,2
397785,2887,5,4,23801,Uptown,1
359099,3006,4,3.5,16349,Uptown,1
345618,2996,6,1.5,11642,Uptown,1
319778,2935,2,2.5,11828,Uptown,1
294124,3076,1,1,18724,Uptown,1
402777,2864,5,3,7713,Downtown,2
398950,2971,3,1.5,12631,Downtown,2
441435,3148,2,4,7474,Downtown,2
386138,2818,5,1,16689,Downtown,2
348379,2861,6,1,8109,Suburbs,3
373021,3070,5,3,13672,Uptown,1
366616,3093,4,3,21829,Uptown,1
442066,2987,7,2,16052,Downtown,2
353812,3031,5,1.5,16924,Uptown,1
428859,3009,6,2.5,11142,Downtown,2
448841,2915,5,3.5,13142,Downtown,2
319359,2986,3,1.5,15238,Uptown,1
392436,3181,4,2,17521,Suburbs,3
390702,3061,4,2,20464,Suburbs,3
386800,2951,6,1.5,13408,Suburbs,3
380779,3070,3,1.5,13779,Suburbs,3
387640,2966,1,2.5,21010,Suburbs,3
342209,2914,2,1,8603,Downtown,2
405592,3171,1,3,24185,Suburbs,3
335575,2901,3,3,14573,Uptown,1
377215,3082,4,2.5,24304,Uptown,1
428257,2900,3,3.5,19035,Downtown,2
406836,3004,6,2,17696,Suburbs,3
353291,3197,3,2.5,19065,Uptown,1
418622,3017,5,4,5470,Downtown,2
387736,3012,5,4,11781,Uptown,1
414613,2998,3,2,13145,Downtown,2
379823,3060,3,1,14224,Downtown,2
397454,2941,1,3,15120,Downtown,2
392186,2894,3,3,8438,Downtown,2
389402,3167,6,3.5,18990,Uptown,1
266624,2908,2,1,14440,Uptown,1
328103,3173,3,1.5,17546,Uptown,1
400259,2851,2,2.5,12096,Downtown,2
387116,2903,2,2.5,14143,Downtown,2
434506,2968,2,4,14597,Downtown,2
432204,3042,5,2,18386,Downtown,2
432183,3037,6,3,17542,Suburbs,3
381622,2973,2,3,13181,Suburbs,3
314160,3039,1,2,12220,Uptown,1
420519,3039,4,3,18597,Suburbs,3
345904,2991,5,2,13402,Uptown,1
312254,2944,2,3,9116,Uptown,1
327060,2836,3,1,11033,Suburbs,3
389960,3188,3,1.5,16466,Suburbs,3
378350,3178,7,1.5,19585,Uptown,1
396949,3067,2,4,10933,Suburbs,3
433128,3245,4,2.5,11897,Downtown,2
409377,2849,5,3.5,18023,Suburbs,3
314756,2914,2,1.5,17835,Uptown,1
418353,2718,5,3.5,17601,Suburbs,3
420986,3054,3,4,11081,Downtown,2
378150,3040,7,1.5,10967,Suburbs,3
305859,2985,2,2,9921,Uptown,1
467688,3029,6,3,17863,Downtown,2
360652,2911,1,3,13262,Suburbs,3
404784,2908,3,3,11108,Downtown,2
439599,3351,3,3,13197,Downtown,2
389209,3031,2,2,13181,Downtown,2
447778,3092,7,2,14283,Downtown,2
455306,3010,6,3,9957,Downtown,2
428552,3057,6,3,10006,Suburbs,3
468991,3015,7,3,18008,Downtown,2
413115,3112,5,3.5,8001,Suburbs,3
319300,3203,2,1.5,11399,Uptown,1
400757,3130,2,2,17766,Downtown,2
396162,2872,2,3,12018,Downtown,2
415168,3097,4,4,2630,Downtown,2
466763,3165,6,3,15815,Downtown,2
372060,3185,3,1.5,16192,Suburbs,3
379436,2843,1,2,21449,Downtown,2
315171,2847,1,3.5,14891,Uptown,1
390766,3083,3,2,10016,Downtown,2
338828,2845,3,3,13907,Uptown,1
361854,3116,2,4,18150,Uptown,1
397020,3044,5,2,14051,Suburbs,3
395701,2789,6,1.5,12540,Downtown,2
403017,2913,4,2,16734,Downtown,2
386902,3108,3,1,17624,Downtown,2
371434,2983,2,3,11557,Suburbs,3
407058,3091,4,3,10360,Suburbs,3
426390,3042,3,3.5,17536,Downtown,2
411026,3083,1,3.5,10818,Downtown,2
370566,2981,2,1,11048,Downtown,2
418162,2964,3,3,13364,Downtown,2
420354,2976,6,2,9299,Downtown,2
384355,2905,2,2,21794,Downtown,2
363892,3130,2,4,15580,Uptown,1
401736,2898,2,2,16503,Downtown,2
356174,2938,3,1.5,16580,Suburbs,3
393805,3167,4,2,9785,Suburbs,3
345653,2982,4,3,16460,Uptown,1
347762,2929,4,2,24640,Uptown,1
382567,2978,4,1.5,12324,Downtown,2
400848,3078,3,1,19118,Downtown,2
400006,3010,2,3,13420,Downtown,2
417575,3219,2,1.5,15476,Downtown,2
445583,3000,5,3.5,9679,Downtown,2
288633,3149,2,2,10235,Uptown,1
433385,3164,3,3,15242,Downtown,2
402007,3146,4,1,16207,Downtown,2
462942,3257,5,3.5,12783,Downtown,2
312823,2937,4,1.5,14151,Uptown,1
421254,3060,4,3.5,13991,Suburbs,3
356833,3106,2,1.5,10660,Suburbs,3
322693,3004,4,1,18097,Uptown,1
444095,3011,5,3.5,15076,Downtown,2
362486,3068,3,2.5,10667,Suburbs,3
442208,2909,5,2.5,15221,Downtown,2
444180,2996,4,3,17444,Downtown,2
426150,3031,2,3.5,19733,Downtown,2
431581,2847,6,2,15770,Downtown,2
390247,3009,7,2.5,16036,Uptown,1
394896,2853,4,3.5,14598,Suburbs,3
369340,2915,1,2,8951,Downtown,2
355098,2989,5,3.5,9930,Uptown,1
486799,3125,7,3.5,13294,Downtown,2
399164,2926,2,2.5,13462,Downtown,2
444255,2902,6,3,19462,Downtown,2
399797,2886,6,2,21655,Suburbs,3
403398,3165,3,3,14130,Downtown,2
444878,2951,4,3.5,15651,Downtown,2
431446,3029,5,2.5,17477,Downtown,2
344697,2985,4,2,19449,Uptown,1
358442,3098,2,1,20589,Suburbs,3
357303,2928,3,2,13503,Suburbs,3
407841,3106,2,3,8826,Downtown,2
362157,3102,3,3,21190,Uptown,1
347914,2877,6,2,15873,Uptown,1
410445,3102,2,3,14999,Downtown,2
372757,2964,6,2.5,20997,Uptown,1
385231,2926,6,2,13939,Suburbs,3
454624,3154,5,3.5,11467,Downtown,2
417769,3159,2,3.5,16685,Suburbs,3
401991,2917,2,4,8680,Downtown,2
393254,2949,2,1.5,17713,Downtown,2
334397,2862,2,4,15217,Uptown,1
316657,3131,2,2,13184,Uptown,1
406516,2938,3,4,7544,Suburbs,3
376858,2990,4,1.5,15432,Suburbs,3
360733,2989,2,1.5,12891,Suburbs,3
435010,3114,4,3,18651,Suburbs,3
372006,2928,4,4,13105,Uptown,1
369628,3093,5,3,18404,Uptown,1
418604,2829,6,2,12924,Downtown,2
396323,3043,3,2.5,14264,Downtown,2
371875,2759,5,1.5,14606,Suburbs,3
369451,2948,1,2,16534,Suburbs,3
316011,2892,4,2.5,10056,Uptown,1
344610,3047,6,1.5,16605,Uptown,1
403892,3000,6,2.5,13282,Suburbs,3
433626,2995,3,3,18115,Downtown,2
389379,3092,5,4,18343,Uptown,1
410556,3197,2,2.5,13770,Downtown,2
418358,3079,3,2,17759,Downtown,2
409126,3019,4,3,13778,Suburbs,3
450045,2958,7,3.5,12361,Downtown,2
335815,2920,6,2,13519,Uptown,1
441075,3073,3,3,22300,Downtown,2
377018,3036,3,1.5,17248,Suburbs,3
465743,3116,5,3.5,17524,Downtown,2
340764,2924,3,2.5,17361,Uptown,1
343528,2770,3,3.5,21560,Uptown,1
315304,3082,3,1,17412,Uptown,1
432614,2848,7,3.5,12292,Suburbs,3
417067,3050,2,2,17095,Downtown,2
417471,3083,2,3,24426,Suburbs,3
371490,3085,6,2.5,16261,Uptown,1
426647,2960,3,3.5,17246,Suburbs,3
445841,3075,3,3.5,19556,Downtown,2
426295,2974,5,3.5,16383,Suburbs,3
337653,2913,5,1.5,23342,Uptown,1
366954,2937,3,3,17566,Uptown,1
420302,3084,3,3,20794,Downtown,2
398717,2977,3,3.5,13610,Suburbs,3
333973,2951,5,2,10628,Uptown,1
381152,2884,3,3,14591,Suburbs,3
392653,2967,1,3,18083,Downtown,2
393793,2842,6,2.5,11880,Suburbs,3
287609,3016,1,2,9824,Uptown,1
377256,2824,7,3.5,12178,Uptown,1
305698,3084,3,1,13672,Uptown,1
376384,2901,3,1.5,11199,Downtown,2
414225,3150,6,3,9908,Suburbs,3
374271,3035,3,2,12324,Downtown,2
463933,3211,7,4,14566,Suburbs,3
418806,3032,4,2.5,14554,Downtown,2
412337,2880,6,2.5,8657,Downtown,2
398169,3189,5,3.5,16115,Uptown,1
351030,3101,5,2,13477,Uptown,1
369015,3275,5,3.5,10686,Uptown,1
383663,2973,1,3.5,6421,Downtown,2
384654,2832,5,3,22884,Uptown,1
401285,2866,5,2.5,7937,Downtown,2
375856,3128,5,2,23764,Uptown,1
389958,2995,4,1.5,13096,Downtown,2
370661,2941,7,2.5,16743,Uptown,1
387270,2996,2,1,22321,Downtown,2
376451,2920,2,1.5,18264,Downtown,2
380285,3051,5,1.5,18017,Suburbs,3
362281,2837,2,2,15403,Downtown,2
420955,3025,6,1.5,13971,Downtown,2
436375,2927,6,3,14163,Downtown,2
403088,3068,4,2.5,9067,Downtown,2
336672,2862,6,2,12644,Uptown,1
383209,2985,6,3,19905,Uptown,1
407184,3070,5,1.5,15763,Downtown,2
385478,2832,4,1.5,13326,Downtown,2
428567,3072,4,3,15655,Downtown,2
401712,2984,6,1.5,17055,Suburbs,3
403343,2978,5,1.5,17958,Suburbs,3
343193,2897,7,2,14677,Uptown,1
381869,2952,1,2,18351,Downtown,2
299013,3056,3,1.5,12320,Uptown,1
410653,3140,6,2,7961,Downtown,2
450927,2989,7,4,10140,Downtown,2
404400,2953,3,3.5,19040,Suburbs,3
400642,2888,6,2,18182,Suburbs,3
438616,2862,7,2.5,16119,Downtown,2
437785,2986,5,4,21602,Suburbs,3
305447,3147,2,1.5,14120,Uptown,1
351239,3022,3,3,18365,Uptown,1
467970,3109,7,2.5,11588,Downtown,2
464758,2917,6,3.5,19600,Downtown,2
408601,2780,5,1.5,18417,Downtown,2
442554,3136,5,3,17867,Suburbs,3
432691,3148,6,3.5,11006,Suburbs,3
383537,3004,6,3,14725,Uptown,1
441631,3060,6,2.5,18289,Downtown,2
384075,2932,2,2.5,7920,Downtown,2
388988,2983,5,1,11655,Downtown,2
361561,2936,1,1.5,16141,Downtown,2
428241,2772,4,4,21747,Suburbs,3
388341,3212,3,2.5,13904,Suburbs,3
415077,3051,3,2.5,15527,Downtown,2
378764,3020,6,1,19463,Suburbs,3
411490,2982,2,3.5,10136,Downtown,2
441669,3015,3,3.5,17481,Downtown,2
371929,3032,3,1.5,16799,Suburbs,3
458352,3237,6,1.5,22720,Downtown,2
405184,3059,6,3.5,16741,Uptown,1
422889,3036,6,1.5,18294,Downtown,2
454771,3153,6,2.5,21283,Downtown,2
402275,3113,4,2.5,12306,Suburbs,3
420959,2967,4,3,13140,Suburbs,3
372168,2990,2,3,13258,Suburbs,3
368703,3102,3,3.5,19496,Uptown,1
407118,2999,6,1.5,12477,Downtown,2
321196,2974,4,1.5,12226,Uptown,1
387460,2989,4,2,12978,Downtown,2
343158,3138,4,1.5,14656,Uptown,1
455583,3094,5,2.5,22388,Downtown,2
360735,3105,5,3,17328,Uptown,1
326628,3071,1,2.5,14082,Uptown,1
435306,2982,3,3.5,12699,Downtown,2
416766,3103,4,2,10621,Downtown,2
414758,2959,5,2,17104,Downtown,2
386842,2986,3,1.5,15626,Downtown,2
408909,3077,2,3.5,15741,Suburbs,3
350157,2879,5,1,12039,Suburbs,3
479707,3184,6,4,16096,Suburbs,3
384187,3014,3,2,13392,Downtown,2
341744,2884,3,1.5,8832,Suburbs,3
421410,3008,2,4,15800,Downtown,2
453500,2935,6,3.5,17746,Downtown,2
426685,3049,6,2.5,10409,Downtown,2
362719,3126,4,3,13592,Uptown,1
412095,2981,3,1.5,19074,Downtown,2
348618,2987,3,3.5,11036,Uptown,1
464315,3036,5,3.5,17554,Downtown,2
356742,3042,6,2.5,7665,Uptown,1
419205,2847,7,2.5,12888,Downtown,2
445414,2902,4,3.5,24277,Suburbs,3
372139,2937,2,3,15037,Suburbs,3
405825,3008,6,2,16268,Suburbs,3
417795,3046,4,2,19555,Suburbs,3
423247,3069,4,2.5,28526,Suburbs,3
413165,2825,5,2.5,19090,Downtown,2
321475,2930,5,1.5,14085,Uptown,1
373502,2859,3,1.5,21198,Downtown,2
420798,2999,5,2.5,10054,Downtown,2
278826,2965,2,1,5839,Uptown,1
399749,2952,4,2,12540,Downtown,2
468560,3184,7,3,11340,Downtown,2
421754,3269,4,1.5,13946,Downtown,2
413359,3132,4,2.5,17377,Suburbs,3
350850,2933,2,3.5,19945,Uptown,1
459644,2999,6,3.5,14142,Downtown,2
404529,3345,4,1,9883,Downtown,2
364338,2927,3,1.5,19997,Suburbs,3
401938,3067,1,4,12482,Downtown,2
415979,2855,4,3,8941,Downtown,2
307341,3023,2,1.5,14284,Uptown,1
466545,3166,6,4,10074,Downtown,2
439823,3026,6,3,15018,Suburbs,3
364190,2892,4,1.5,14785,Suburbs,3
412747,2969,2,3.5,10809,Downtown,2
417664,3031,6,1,14273,Downtown,2
326883,3031,5,1,14427,Uptown,1
439414,3016,7,3,12468,Suburbs,3
431029,2928,6,1.5,14618,Downtown,2
411881,2978,6,1.5,10989,Downtown,2
391779,2927,5,2.5,14460,Suburbs,3
366347,2966,4,4,7611,Uptown,1
386486,3081,1,2,15703,Downtown,2
400374,2937,4,3.5,16913,Suburbs,3
461539,3067,7,2.5,6704,Downtown,2
419000,2815,6,4,12874,Suburbs,3
427270,3074,4,2.5,20684,Downtown,2
394639,2976,1,3,13930,Downtown,2
391627,3045,5,2,12764,Suburbs,3
449477,2918,6,3.5,21258,Downtown,2
432658,3080,7,2.5,10578,Suburbs,3
396094,3017,5,1.5,14059,Downtown,2
389709,2890,5,1.5,19997,Suburbs,3
414915,3088,2,3,14417,Downtown,2
327413,2922,1,3.5,15833,Uptown,1
397442,2890,2,3,10132,Downtown,2
416100,3087,5,2,12207,Downtown,2
401570,3147,7,1.5,10804,Suburbs,3
293111,3102,1,1,17015,Uptown,1
446051,3106,7,2.5,11464,Downtown,2
418621,2950,2,3,18235,Downtown,2
396054,3062,1,3,20354,Downtown,2
475649,3056,7,3.5,21289,Downtown,2
419059,2915,4,3.5,12519,Suburbs,3
431733,3032,6,4,17233,Suburbs,3
337521,3031,4,1.5,15160,Uptown,1
380612,2987,5,4,15758,Uptown,1
406528,3103,3,3,16272,Suburbs,3
362863,2926,2,1,15301,Suburbs,3
415407,3090,5,4,13078,Suburbs,3
438266,3036,6,3,12595,Downtown,2
349246,3044,6,1,12067,Uptown,1
377615,3077,4,1.5,18103,Suburbs,3
387082,3077,4,2.5,14216,Suburbs,3
443273,3088,2,3.5,19354,Downtown,2
371364,2928,1,3,16950,Downtown,2
332457,3039,1,3.5,16923,Uptown,1
369583,3021,4,4,15801,Uptown,1
402591,3016,3,2.5,10970,Downtown,2
350406,2994,2,1.5,8771,Suburbs,3
335528,2977,4,2.5,13001,Uptown,1
382406,3029,1,2.5,11818,Downtown,2
418225,2829,6,2,15587,Downtown,2
415803,2920,5,2.5,8718,Downtown,2
310853,2997,1,3,13521,Uptown,1
413870,2935,4,1.5,19533,Downtown,2
425068,2927,6,2.5,16174,Downtown,2
408391,3034,2,4,9729,Suburbs,3
307163,3064,1,1.5,23382,Uptown,1
451407,2912,6,3,14572,Downtown,2
392967,2939,5,1,16483,Downtown,2
404704,3108,4,2,16177,Downtown,2
445315,3037,3,3,17957,Downtown,2
409319,3001,5,1,18121,Downtown,2
375558,2891,1,2.5,12110,Downtown,2
399206,2921,5,1.5,14510,Downtown,2
385997,2977,1,2.5,13951,Downtown,2
430407,3247,3,2.5,14002,Downtown,2
417380,3145,3,2.5,15818,Downtown,2
339423,3193,2,2.5,13473,Uptown,1
409060,3057,7,1.5,17779,Suburbs,3
409201,3083,7,3.5,13940,Uptown,1
372332,2969,1,2,11032,Downtown,2
410154,3097,1,2,21799,Downtown,2
383835,2926,6,2,22224,Uptown,1
277402,2892,1,1,15856,Uptown,1
404310,3034,5,1.5,17675,Downtown,2
313037,3084,4,1,8681,Uptown,1
391372,3030,5,1,19488,Suburbs,3
341500,2907,3,3,16185,Uptown,1
388231,2949,4,1.5,14875,Downtown,2
372746,2974,2,2.5,19062,Suburbs,3
354408,3136,2,1,9302,Suburbs,3
441001,2886,5,3.5,18556,Downtown,2
368615,3062,4,1.5,14126,Suburbs,3
389175,2907,1,3,16097,Downtown,2
402722,2903,3,2.5,19496,Downtown,2
429537,2979,2,3.5,21166,Suburbs,3
473034,3073,4,3.5,21759,Downtown,2
338064,3049,3,1,8942,Suburbs,3
416532,2964,4,2.5,13865,Downtown,2
403340,3163,3,1.5,16695,Downtown,2
390135,2867,4,2,9355,Downtown,2
365633,2884,6,4,11591,Uptown,1
443217,2979,5,3,17605,Downtown,2
337753,3057,2,2.5,13176,Uptown,1
352966,2887,3,2,17572,Suburbs,3
358438,3112,5,3.5,7218,Uptown,1
386572,2977,4,1.5,11600,Downtown,2
322787,2900,6,1,16929,Uptown,1
352024,2941,3,3.5,15784,Uptown,1
394389,3005,4,2,14160,Downtown,2
315991,3045,3,1.5,15778,Uptown,1
430387,3137,2,3,18989,Downtown,2
371895,3082,7,2,18585,Uptown,1
457055,3050,5,3.5,15601,Downtown,2
411549,3028,5,1.5,23410,Suburbs,3
354214,2885,3,3,22620,Uptown,1
387033,2945,3,2,12476,Downtown,2
408077,3161,4,2.5,13904,Suburbs,3
431375,3032,6,3,17020,Downtown,2
436905,3177,4,3.5,16818,Downtown,2
384385,3043,6,4,13456,Uptown,1
326310,3142,4,2,8639,Uptown,1
385024,2991,3,1.5,21735,Downtown,2
460825,2867,7,3,12153,Downtown,2
373999,2974,7,2.5,18789,Uptown,1
402982,2908,1,3,14220,Downtown,2
429231,2972,6,4,11481,Suburbs,3
423462,2942,4,3,16291,Suburbs,3
448998,2887,4,4,17951,Downtown,2
419199,2901,7,2,11982,Downtown,2
319584,3035,2,2,8012,Uptown,1
394454,3128,2,3,20812,Suburbs,3
357458,3158,5,1.5,12401,Uptown,1
451941,3076,6,4,16298,Suburbs,3
338606,2914,4,2.5,5620,Uptown,1
395740,2684,5,2,14361,Downtown,2
323272,2990,5,1.5,7811,Uptown,1
417816,3095,7,1,17300,Suburbs,3
439454,3056,4,3.5,5923,Downtown,2
408398,2921,4,2,13308,Downtown,2
429299,3019,3,3,17484,Downtown,2
389255,3053,4,1,12019,Downtown,2
422103,2945,5,3.5,17735,Downtown,2
439123,3071,5,2,19547,Downtown,2
436857,2992,6,3,7847,Downtown,2
445274,3141,4,2.5,17811,Downtown,2
324818,2978,4,2,11570,Uptown,1
390277,3030,2,1.5,13679,Downtown,2
393154,2799,4,3,15066,Suburbs,3
322791,3115,2,2,11285,Uptown,1
349871,3041,2,1.5,11660,Suburbs,3
345831,3072,2,3,20078,Uptown,1
455735,3120,7,3,15621,Suburbs,3
409834,3004,4,2,15468,Suburbs,3
426542,3034,2,3.5,16717,Downtown,2
390884,3004,6,1.5,11531,Suburbs,3
387435,2908,2,3,16559,Suburbs,3
393532,3082,7,3.5,17691,Uptown,1
437724,3050,6,2,21938,Downtown,2
406159,2925,6,1,17707,Downtown,2
419245,3061,1,4,12761,Downtown,2
435708,2896,3,3.5,20561,Downtown,2
413177,3125,5,2,15970,Downtown,2
